Log file open, 01/15/23 20:41:37
[2023.01.16-03.25.30:345][803]LogUObjectHash: Compacting FUObjectHashTables data took   1.12ms
[2023.01.16-03.25.30:390][804]LogPlayLevel: Display: Destroying online subsystem :Context_15
[2023.01.16-03.26.00:401][785]BlueprintLog: New page: Compile Paper2DCharacter
[2023.01.16-03.26.00:457][785]LogUObjectHash: Compacting FUObjectHashTables data took   1.21ms
[2023.01.16-03.26.05:145][104]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2023.01.16-03.26.05:150][104]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2023.01.16-03.26.05:150][104]PIE: New page: PIE session: NewMap (Jan 15, 2023, 3:26:05 PM)
[2023.01.16-03.26.05:150][104]LogPlayLevel: Creating play world package: /Game/Levels/UEDPIE_0_NewMap
[2023.01.16-03.26.05:153][104]LogPlayLevel: PIE: StaticDuplicateObject took: (0.002603s)
[2023.01.16-03.26.05:153][104]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/Levels/NewMap.NewMap to /Game/Levels/UEDPIE_0_NewMap.NewMap (0.002635s)
[2023.01.16-03.26.05:153][104]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.01.16-03.26.05:153][104]LogAIModule: Creating AISystem for world NewMap
[2023.01.16-03.26.05:154][104]LogPlayLevel: PIE: World Init took: (0.000863s)
[2023.01.16-03.26.05:180][104]LogUObjectHash: Compacting FUObjectHashTables data took   1.10ms
[2023.01.16-03.26.05:187][104]LogAudio: Display: Creating Audio Device:                 Id: 7, Scope: Unique, Realtime: True
[2023.01.16-03.26.05:187][104]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.01.16-03.26.05:187][104]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.01.16-03.26.05:187][104]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.01.16-03.26.05:187][104]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.01.16-03.26.05:187][104]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2023.01.16-03.26.05:187][104]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.01.16-03.26.05:187][104]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2023.01.16-03.26.05:187][104]LogAudio: Display: AudioDevice MaxSources: 32
[2023.01.16-03.26.05:187][104]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.01.16-03.26.05:187][104]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.01.16-03.26.05:187][104]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.01.16-03.26.05:189][104]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.01.16-03.26.05:204][104]LogAudioMixer: Display: Using Audio Hardware Device Headset Earphone (HyperX Virtual Surround Sound)
[2023.01.16-03.26.05:205][104]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.01.16-03.26.05:205][104]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.01.16-03.26.05:205][104]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.01.16-03.26.05:205][104]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=7
[2023.01.16-03.26.05:205][104]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=7
[2023.01.16-03.26.05:206][104]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=7
[2023.01.16-03.26.05:206][104]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=7
[2023.01.16-03.26.05:206][104]LogInit: FAudioDevice initialized.
[2023.01.16-03.26.05:206][104]LogAudio: Display: Audio Device (ID: 7) registered with world 'NewMap'.
[2023.01.16-03.26.05:210][104]LogLoad: Game class is 'GameModeBase'
[2023.01.16-03.26.05:210][104]LogWorld: Bringing World /Game/Levels/UEDPIE_0_NewMap.NewMap up for play (max tick rate 0) at 2023.01.15-21.26.05
[2023.01.16-03.26.05:210][104]LogWorld: Bringing up level for play took: 0.000654
[2023.01.16-03.26.05:212][104]LogOnline: OSS: Created online subsystem instance for: :Context_16
[2023.01.16-03.26.05:212][104]PIE: Server logged in
[2023.01.16-03.26.05:213][104]PIE: Play in editor total start time 0.063 seconds.
[2023.01.16-03.26.14:047][149]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.16-03.26.14:048][149]LogWorld: BeginTearingDown for /Game/Levels/UEDPIE_0_NewMap
[2023.01.16-03.26.14:048][149]LogWorld: UWorld::CleanupWorld for NewMap, bSessionEnded=true, bCleanupResources=true
[2023.01.16-03.26.14:048][149]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.16-03.26.14:067][149]LogPlayLevel: Display: Shutting down PIE online subsystems
[2023.01.16-03.26.14:071][149]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.16-03.26.14:096][149]LogAudio: Display: Audio Device unregistered from world 'None'.
[2023.01.16-03.26.14:097][149]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=7
[2023.01.16-03.26.14:098][149]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=7
[2023.01.16-03.26.14:102][149]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.16-03.26.14:104][149]LogUObjectHash: Compacting FUObjectHashTables data took   1.18ms
[2023.01.16-03.26.14:150][150]LogPlayLevel: Display: Destroying online subsystem :Context_16
[2023.01.16-03.26.14:212][152]Cmd: SELECT NONE
[2023.01.16-03.26.15:401][293]Cmd: SELECT NONE
[2023.01.16-03.26.16:272][390]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2023.01.16-03.26.16:277][390]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2023.01.16-03.26.16:277][390]PIE: New page: PIE session: NewMap (Jan 15, 2023, 3:26:16 PM)
[2023.01.16-03.26.16:297][390]LogPlayLevel: Creating play world package: /Game/Levels/UEDPIE_0_NewMap
[2023.01.16-03.26.16:300][390]LogPlayLevel: PIE: StaticDuplicateObject took: (0.002154s)
[2023.01.16-03.26.16:300][390]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/Levels/NewMap.NewMap to /Game/Levels/UEDPIE_0_NewMap.NewMap (0.002186s)
[2023.01.16-03.26.16:300][390]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.01.16-03.26.16:300][390]LogAIModule: Creating AISystem for world NewMap
[2023.01.16-03.26.16:300][390]LogPlayLevel: PIE: World Init took: (0.000657s)
[2023.01.16-03.26.16:328][390]LogUObjectHash: Compacting FUObjectHashTables data took   1.09ms
[2023.01.16-03.26.16:330][390]LogAudio: Display: Creating Audio Device:                 Id: 8, Scope: Unique, Realtime: True
[2023.01.16-03.26.16:330][390]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.01.16-03.26.16:330][390]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.01.16-03.26.16:330][390]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.01.16-03.26.16:330][390]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.01.16-03.26.16:330][390]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2023.01.16-03.26.16:330][390]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.01.16-03.26.16:330][390]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2023.01.16-03.26.16:330][390]LogAudio: Display: AudioDevice MaxSources: 32
[2023.01.16-03.26.16:331][390]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.01.16-03.26.16:331][390]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.01.16-03.26.16:331][390]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.01.16-03.26.16:333][390]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.01.16-03.26.16:348][390]LogAudioMixer: Display: Using Audio Hardware Device Headset Earphone (HyperX Virtual Surround Sound)
[2023.01.16-03.26.16:348][390]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.01.16-03.26.16:348][390]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.01.16-03.26.16:348][390]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.01.16-03.26.16:349][390]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=8
[2023.01.16-03.26.16:349][390]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=8
[2023.01.16-03.26.16:350][390]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=8
[2023.01.16-03.26.16:350][390]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=8
[2023.01.16-03.26.16:350][390]LogInit: FAudioDevice initialized.
[2023.01.16-03.26.16:350][390]LogAudio: Display: Audio Device (ID: 8) registered with world 'NewMap'.
[2023.01.16-03.26.16:353][390]LogLoad: Game class is 'GameModeBase'
[2023.01.16-03.26.16:354][390]LogWorld: Bringing World /Game/Levels/UEDPIE_0_NewMap.NewMap up for play (max tick rate 0) at 2023.01.15-21.26.16
[2023.01.16-03.26.16:354][390]LogWorld: Bringing up level for play took: 0.000688
[2023.01.16-03.26.16:355][390]LogOnline: OSS: Created online subsystem instance for: :Context_17
[2023.01.16-03.26.16:356][390]PIE: Server logged in
[2023.01.16-03.26.16:357][390]PIE: Play in editor total start time 0.08 seconds.
[2023.01.16-03.26.17:399][500]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.16-03.26.17:399][500]LogWorld: BeginTearingDown for /Game/Levels/UEDPIE_0_NewMap
[2023.01.16-03.26.17:399][500]LogWorld: UWorld::CleanupWorld for NewMap, bSessionEnded=true, bCleanupResources=true
[2023.01.16-03.26.17:399][500]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.16-03.26.17:404][500]LogPlayLevel: Display: Shutting down PIE online subsystems
[2023.01.16-03.26.17:408][500]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.16-03.26.17:435][500]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.16-03.26.17:435][500]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=8
[2023.01.16-03.26.17:437][500]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=8
[2023.01.16-03.26.17:442][500]LogUObjectHash: Compacting FUObjectHashTables data took   1.12ms
[2023.01.16-03.26.17:490][503]LogPlayLevel: Display: Destroying online subsystem :Context_17
[2023.01.16-03.27.41:462][424]BlueprintLog: New page: Compile Paper2DCharacter
[2023.01.16-03.27.41:538][424]LogUObjectHash: Compacting FUObjectHashTables data took   0.97ms
[2023.01.16-03.28.46:563][282]BlueprintLog: New page: Compile Paper2DCharacter
[2023.01.16-03.28.46:617][282]LogUObjectHash: Compacting FUObjectHashTables data took   1.22ms
[2023.01.16-03.29.38:041][238]LogViewport: Scene viewport resized to 481x185, mode Windowed.
[2023.01.16-03.29.38:831][278]LogShaderCompilers: Display: ================================================
[2023.01.16-03.29.38:831][278]LogShaderCompilers: Display: === FShaderJobCache stats ===
[2023.01.16-03.29.38:831][278]LogShaderCompilers: Display: Total job queries 140, among them cache hits 21 (15.00%)
[2023.01.16-03.29.38:831][278]LogShaderCompilers: Display: Tracking 115 distinct input hashes that result in 97 distinct outputs (84.35%)
[2023.01.16-03.29.38:831][278]LogShaderCompilers: Display: RAM used: 0.94 MB (0.00 GB) of 3276.80 MB (3.20 GB) budget. Usage: 0.03%
[2023.01.16-03.29.38:831][278]LogShaderCompilers: Display: === Shader Compilation stats ===
[2023.01.16-03.29.38:831][278]LogShaderCompilers: Display: Shaders Compiled: 44
[2023.01.16-03.29.38:831][278]LogShaderCompilers: Display: Jobs assigned 48, completed 44 (91.67%)
[2023.01.16-03.29.38:831][278]LogShaderCompilers: Display: Average time worker was idle: 334.52 s
[2023.01.16-03.29.38:831][278]LogShaderCompilers: Display: Time job spent in pending queue: average 0.14 s, longest 0.96 s
[2023.01.16-03.29.38:831][278]LogShaderCompilers: Display: Job execution time: average 0.86 s, max 1.44 s
[2023.01.16-03.29.38:831][278]LogShaderCompilers: Display: Job life time (pending + execution): average 1.00 s, max 1.87
[2023.01.16-03.29.38:831][278]LogShaderCompilers: Display: Time at least one job was in flight (either pending or executed): 11.21 s
[2023.01.16-03.29.38:831][278]LogShaderCompilers: Display: Jobs were issued in 48 batches (only local compilation was used), average 1.00 jobs/batch
[2023.01.16-03.29.38:831][278]LogShaderCompilers: Display: Average processing rate: 3.93 jobs/sec
[2023.01.16-03.29.38:831][278]LogShaderCompilers: Display: Total thread time: 26.08 s
[2023.01.16-03.29.38:831][278]LogShaderCompilers: Display: Total thread preprocess time: 1.50 s
[2023.01.16-03.29.38:831][278]LogShaderCompilers: Display: Percentage time preprocessing: 5.74%
[2023.01.16-03.29.38:831][278]LogShaderCompilers: Display: Effective parallelization: 2.33 (times faster than compiling all shaders on one thread). Compare with number of workers: 8
[2023.01.16-03.29.38:831][278]LogShaderCompilers: Display: Top 5 most expensive shader types by average time:
[2023.01.16-03.29.38:831][278]LogShaderCompilers: Display:                                 TBasePassPSFNoLightMapPolicy (compiled    9 times, average 0.82 sec, max 1.11 sec, min 0.69 sec)
[2023.01.16-03.29.38:831][278]LogShaderCompilers: Display:                                 TBasePassVSFNoLightMapPolicy (compiled    9 times, average 0.73 sec, max 0.82 sec, min 0.66 sec)
[2023.01.16-03.29.38:831][278]LogShaderCompilers: Display:             TShadowDepthVSVertexShadowDepth_VirtualShadowMap (compiled    1 times, average 0.69 sec, max 0.69 sec, min 0.69 sec)
[2023.01.16-03.29.38:831][278]LogShaderCompilers: Display:                                                 FLumenCardVS (compiled    7 times, average 0.65 sec, max 0.73 sec, min 0.57 sec)
[2023.01.16-03.29.38:831][278]LogShaderCompilers: Display:                                                  FHitProxyVS (compiled    3 times, average 0.56 sec, max 0.66 sec, min 0.49 sec)
[2023.01.16-03.29.38:831][278]LogShaderCompilers: Display: Top 5 shader types by total compile time:
[2023.01.16-03.29.38:831][278]LogShaderCompilers: Display:                                 TBasePassPSFNoLightMapPolicy - 28.19% of total time (compiled    9 times, average 0.82 sec, max 1.11 sec, min 0.69 sec)
[2023.01.16-03.29.38:831][278]LogShaderCompilers: Display:                                 TBasePassVSFNoLightMapPolicy - 25.20% of total time (compiled    9 times, average 0.73 sec, max 0.82 sec, min 0.66 sec)
[2023.01.16-03.29.38:831][278]LogShaderCompilers: Display:                                                 FLumenCardVS - 17.37% of total time (compiled    7 times, average 0.65 sec, max 0.73 sec, min 0.57 sec)
[2023.01.16-03.29.38:831][278]LogShaderCompilers: Display:                                          FLumenCardPS<false> - 12.53% of total time (compiled    7 times, average 0.47 sec, max 0.71 sec, min 0.40 sec)
[2023.01.16-03.29.38:831][278]LogShaderCompilers: Display:                                                  FHitProxyVS - 6.47% of total time (compiled    3 times, average 0.56 sec, max 0.66 sec, min 0.49 sec)
[2023.01.16-03.29.38:831][278]LogShaderCompilers: Display: ================================================
[2023.01.16-03.30.37:327][813]Cmd: TRANSACTION UNDO
[2023.01.16-03.30.37:327][813]LogEditorTransaction: Undo Set Location
[2023.01.16-03.30.57:422][769]LogActorFactory: Actor Factory attempting to spawn PaperSprite /Game/Tile/greysquare_Sprite.greysquare_Sprite
[2023.01.16-03.30.57:422][769]LogActorFactory: Actor Factory attempting to spawn PaperSprite /Game/Tile/greysquare_Sprite.greysquare_Sprite
[2023.01.16-03.30.57:422][769]LogActorFactory: Actor Factory spawned PaperSprite /Game/Tile/greysquare_Sprite.greysquare_Sprite as actor: PaperSpriteActor /Game/Levels/NewMap.NewMap:PersistentLevel.PaperSpriteActor_0
[2023.01.16-03.30.57:452][769]LogActorFactory: Actor Factory spawned PaperSprite /Game/Tile/greysquare_Sprite.greysquare_Sprite as actor: PaperSpriteActor /Game/Levels/NewMap.NewMap:PersistentLevel.PaperSpriteActor_0
[2023.01.16-03.30.59:828][ 33]LogActorFactory: Actor Factory attempting to spawn PaperSprite /Game/Tile/greysquare_Sprite.greysquare_Sprite
[2023.01.16-03.30.59:828][ 33]LogActorFactory: Actor Factory attempting to spawn PaperSprite /Game/Tile/greysquare_Sprite.greysquare_Sprite
[2023.01.16-03.30.59:829][ 33]LogActorFactory: Actor Factory spawned PaperSprite /Game/Tile/greysquare_Sprite.greysquare_Sprite as actor: PaperSpriteActor /Game/Levels/NewMap.NewMap:PersistentLevel.PaperSpriteActor_1
[2023.01.16-03.30.59:829][ 33]LogActorFactory: Actor Factory spawned PaperSprite /Game/Tile/greysquare_Sprite.greysquare_Sprite as actor: PaperSpriteActor /Game/Levels/NewMap.NewMap:PersistentLevel.PaperSpriteActor_1
[2023.01.16-03.31.11:900][ 63]LogViewport: Scene viewport resized to 481x185, mode Windowed.
[2023.01.16-03.32.28:315][415]Cmd: EDIT COPY
[2023.01.16-03.32.30:508][662]Cmd: EDIT PASTE
[2023.01.16-03.34.15:928][564]LogUObjectHash: Compacting FUObjectHashTables data took   1.48ms
[2023.01.16-03.34.15:941][564]LogSavePackage: Moving output files for package: /Temp/Autosaves/Game/Levels/NewMap_Auto2
[2023.01.16-03.34.15:941][564]LogSavePackage: Moving '../../../../../../Projects/Programming/LearningUnrealEngine2DPlatoform/LearningUnrealEngine2DPlatoform/sidescroller/Saved/NewMap_Auto22749401B430E63A0B967268155E51D1D.tmp' to '../../../../../../Projects/Programming/LearningUnrealEngine2DPlatoform/LearningUnrealEngine2DPlatoform/sidescroller/Saved/Autosaves/Game/Levels/NewMap_Auto2.umap'
[2023.01.16-03.34.15:946][564]LogFileHelpers: Editor autosave (incl. external actors) for '/Game/Levels/NewMap' took 0.051
[2023.01.16-03.34.15:946][564]LogFileHelpers: Editor autosave (incl. sublevels & external actors) for all levels took 0.051
[2023.01.16-03.35.45:464][539]LogShaderCompilers: Display: ================================================
[2023.01.16-03.35.45:464][539]LogShaderCompilers: Display: === FShaderJobCache stats ===
[2023.01.16-03.35.45:464][539]LogShaderCompilers: Display: Total job queries 183, among them cache hits 26 (14.21%)
[2023.01.16-03.35.45:464][539]LogShaderCompilers: Display: Tracking 128 distinct input hashes that result in 106 distinct outputs (82.81%)
[2023.01.16-03.35.45:464][539]LogShaderCompilers: Display: RAM used: 1.01 MB (0.00 GB) of 3276.80 MB (3.20 GB) budget. Usage: 0.03%
[2023.01.16-03.35.45:464][539]LogShaderCompilers: Display: === Shader Compilation stats ===
[2023.01.16-03.35.45:464][539]LogShaderCompilers: Display: Shaders Compiled: 57
[2023.01.16-03.35.45:464][539]LogShaderCompilers: Display: Jobs assigned 65, completed 57 (87.69%)
[2023.01.16-03.35.45:464][539]LogShaderCompilers: Display: Average time worker was idle: 420.94 s
[2023.01.16-03.35.45:464][539]LogShaderCompilers: Display: Time job spent in pending queue: average 0.15 s, longest 0.96 s
[2023.01.16-03.35.45:464][539]LogShaderCompilers: Display: Job execution time: average 0.85 s, max 1.44 s
[2023.01.16-03.35.45:464][539]LogShaderCompilers: Display: Job life time (pending + execution): average 0.97 s, max 1.87
[2023.01.16-03.35.45:464][539]LogShaderCompilers: Display: Time at least one job was in flight (either pending or executed): 14.23 s
[2023.01.16-03.35.45:464][539]LogShaderCompilers: Display: Jobs were issued in 65 batches (only local compilation was used), average 1.00 jobs/batch
[2023.01.16-03.35.45:464][539]LogShaderCompilers: Display: Average processing rate: 4.00 jobs/sec
[2023.01.16-03.35.45:464][539]LogShaderCompilers: Display: Total thread time: 32.39 s
[2023.01.16-03.35.45:464][539]LogShaderCompilers: Display: Total thread preprocess time: 1.91 s
[2023.01.16-03.35.45:464][539]LogShaderCompilers: Display: Percentage time preprocessing: 5.90%
[2023.01.16-03.35.45:464][539]LogShaderCompilers: Display: Effective parallelization: 2.28 (times faster than compiling all shaders on one thread). Compare with number of workers: 8
[2023.01.16-03.35.45:464][539]LogShaderCompilers: Display: Top 5 most expensive shader types by average time:
[2023.01.16-03.35.45:464][539]LogShaderCompilers: Display:                                 TBasePassPSFNoLightMapPolicy (compiled   11 times, average 0.81 sec, max 1.11 sec, min 0.69 sec)
[2023.01.16-03.35.45:464][539]LogShaderCompilers: Display:                                 TBasePassVSFNoLightMapPolicy (compiled   11 times, average 0.72 sec, max 0.82 sec, min 0.66 sec)
[2023.01.16-03.35.45:464][539]LogShaderCompilers: Display:             TShadowDepthVSVertexShadowDepth_VirtualShadowMap (compiled    1 times, average 0.69 sec, max 0.69 sec, min 0.69 sec)
[2023.01.16-03.35.45:464][539]LogShaderCompilers: Display:                                                 FLumenCardVS (compiled    8 times, average 0.65 sec, max 0.73 sec, min 0.57 sec)
[2023.01.16-03.35.45:464][539]LogShaderCompilers: Display:                                                  FHitProxyVS (compiled    4 times, average 0.57 sec, max 0.66 sec, min 0.49 sec)
[2023.01.16-03.35.45:464][539]LogShaderCompilers: Display: Top 5 shader types by total compile time:
[2023.01.16-03.35.45:464][539]LogShaderCompilers: Display:                                 TBasePassPSFNoLightMapPolicy - 27.35% of total time (compiled   11 times, average 0.81 sec, max 1.11 sec, min 0.69 sec)
[2023.01.16-03.35.45:464][539]LogShaderCompilers: Display:                                 TBasePassVSFNoLightMapPolicy - 24.62% of total time (compiled   11 times, average 0.72 sec, max 0.82 sec, min 0.66 sec)
[2023.01.16-03.35.45:464][539]LogShaderCompilers: Display:                                                 FLumenCardVS - 16.05% of total time (compiled    8 times, average 0.65 sec, max 0.73 sec, min 0.57 sec)
[2023.01.16-03.35.45:464][539]LogShaderCompilers: Display:                                          FLumenCardPS<false> - 12.79% of total time (compiled    9 times, average 0.46 sec, max 0.71 sec, min 0.40 sec)
[2023.01.16-03.35.45:464][539]LogShaderCompilers: Display:                                                  FHitProxyVS - 7.07% of total time (compiled    4 times, average 0.57 sec, max 0.66 sec, min 0.49 sec)
[2023.01.16-03.35.45:464][539]LogShaderCompilers: Display: ================================================
[2023.01.16-03.35.49:951][818]LogActorFactory: Actor Factory attempting to spawn PaperSprite /Game/Background/BLACK_Sprite.BLACK_Sprite
[2023.01.16-03.35.49:951][818]LogActorFactory: Actor Factory attempting to spawn PaperSprite /Game/Background/BLACK_Sprite.BLACK_Sprite
[2023.01.16-03.35.49:951][818]LogActorFactory: Actor Factory spawned PaperSprite /Game/Background/BLACK_Sprite.BLACK_Sprite as actor: PaperSpriteActor /Game/Levels/NewMap.NewMap:PersistentLevel.PaperSpriteActor_3
[2023.01.16-03.35.49:952][818]LogActorFactory: Actor Factory spawned PaperSprite /Game/Background/BLACK_Sprite.BLACK_Sprite as actor: PaperSpriteActor /Game/Levels/NewMap.NewMap:PersistentLevel.PaperSpriteActor_3
[2023.01.16-03.35.51:943][997]LogActorFactory: Actor Factory attempting to spawn PaperSprite /Game/Background/BLACK_Sprite.BLACK_Sprite
[2023.01.16-03.35.51:943][997]LogActorFactory: Actor Factory attempting to spawn PaperSprite /Game/Background/BLACK_Sprite.BLACK_Sprite
[2023.01.16-03.35.51:944][997]LogActorFactory: Actor Factory spawned PaperSprite /Game/Background/BLACK_Sprite.BLACK_Sprite as actor: PaperSpriteActor /Game/Levels/NewMap.NewMap:PersistentLevel.PaperSpriteActor_4
[2023.01.16-03.35.51:944][997]LogActorFactory: Actor Factory spawned PaperSprite /Game/Background/BLACK_Sprite.BLACK_Sprite as actor: PaperSpriteActor /Game/Levels/NewMap.NewMap:PersistentLevel.PaperSpriteActor_4
[2023.01.16-03.36.14:326][846]LogAssetEditorSubsystem: Opening Asset editor for PaperSprite /Game/Background/BLACK_Sprite.BLACK_Sprite
[2023.01.16-03.36.14:327][846]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.01.16-03.36.14:418][846]LogViewport: Scene viewport resized to 1526x902, mode Windowed.
[2023.01.16-03.36.16:847][ 30]LogSlate: Window 'BLACK_Sprite' being destroyed
[2023.01.16-03.36.16:853][ 30]LogSlate: Window 'BLACK_Sprite' being destroyed
[2023.01.16-03.36.16:860][ 30]LogWorld: UWorld::CleanupWorld for World_8, bSessionEnded=true, bCleanupResources=true
[2023.01.16-03.36.16:860][ 30]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.16-03.36.16:949][ 30]LogWorld: UWorld::CleanupWorld for World_10, bSessionEnded=true, bCleanupResources=true
[2023.01.16-03.36.16:949][ 30]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.16-03.36.18:415][199]Cmd: TRANSACTION UNDO
[2023.01.16-03.36.18:415][199]LogEditorTransaction: Undo Move Elements
[2023.01.16-03.36.18:870][208]Cmd: TRANSACTION UNDO
[2023.01.16-03.36.18:870][208]LogEditorTransaction: Undo Create Actors
[2023.01.16-03.36.19:663][273]Cmd: TRANSACTION UNDO
[2023.01.16-03.36.19:663][273]LogEditorTransaction: Undo Create Actors
[2023.01.16-03.36.20:271][330]Cmd: TRANSACTION UNDO
[2023.01.16-03.36.20:271][330]LogEditorTransaction: Undo Set Scale
[2023.01.16-03.36.20:633][364]Cmd: TRANSACTION UNDO
[2023.01.16-03.36.20:633][364]LogEditorTransaction: Undo Clicking on Elements
[2023.01.16-03.36.21:246][420]Cmd: TRANSACTION UNDO
[2023.01.16-03.36.21:246][420]LogEditorTransaction: Undo Set Location
[2023.01.16-03.36.21:960][490]Cmd: TRANSACTION UNDO
[2023.01.16-03.36.21:960][490]LogEditorTransaction: Undo Set Scale
[2023.01.16-03.36.22:320][497]Cmd: TRANSACTION UNDO
[2023.01.16-03.36.22:320][497]LogEditorTransaction: Undo Set Scale
[2023.01.16-03.36.23:651][611]Cmd: TRANSACTION REDO
[2023.01.16-03.36.23:651][611]LogEditorTransaction: Redo Set Scale
[2023.01.16-03.36.23:815][626]Cmd: TRANSACTION REDO
[2023.01.16-03.36.23:816][626]LogEditorTransaction: Redo Set Scale
[2023.01.16-03.36.23:975][640]Cmd: TRANSACTION REDO
[2023.01.16-03.36.23:975][640]LogEditorTransaction: Redo Set Location
[2023.01.16-03.36.24:118][653]Cmd: TRANSACTION REDO
[2023.01.16-03.36.24:118][653]LogEditorTransaction: Redo Clicking on Elements
[2023.01.16-03.36.24:258][664]Cmd: TRANSACTION REDO
[2023.01.16-03.36.24:258][664]LogEditorTransaction: Redo Set Scale
[2023.01.16-03.36.24:570][693]Cmd: TRANSACTION REDO
[2023.01.16-03.36.24:570][693]LogEditorTransaction: Redo Create Actors
[2023.01.16-03.36.25:009][735]Cmd: TRANSACTION REDO
[2023.01.16-03.36.25:009][735]LogEditorTransaction: Redo Create Actors
[2023.01.16-03.36.25:207][750]Cmd: TRANSACTION REDO
[2023.01.16-03.36.25:207][750]LogEditorTransaction: Redo Move Elements
[2023.01.16-03.36.30:621][350]Cmd: TRANSACTION UNDO
[2023.01.16-03.36.30:621][350]LogEditorTransaction: Undo Move Elements
[2023.01.16-03.36.33:365][562]Cmd: TRANSACTION REDO
[2023.01.16-03.36.33:365][562]LogEditorTransaction: Redo Move Elements
[2023.01.16-03.36.35:105][724]Cmd: TRANSACTION UNDO
[2023.01.16-03.36.35:105][724]LogEditorTransaction: Undo Move Elements
[2023.01.16-03.36.35:850][752]Cmd: TRANSACTION UNDO
[2023.01.16-03.36.35:850][752]LogEditorTransaction: Undo Create Actors
[2023.01.16-03.36.37:894][941]LogContentBrowser: Attempting asset rename: BLACK_Sprite -> BLACK_Sprite
[2023.01.16-03.36.40:198][174]LogUObjectHash: Compacting FUObjectHashTables data took   1.45ms
